x;y
120;119
120;119
120;119
120;119
120;119
120;119
119;119
116;119
114;119
112;119
109;119
105;119
101;119
97;118
90;113
87;111
87;108
87;106
87;101
87;98
87;96
87;93
87;88
87;86
87;83
87;80
84;75
82;72
81;69
79;66
77;64
74;59
72;56
71;54
67;50
66;47
66;45
66;43
66;39
66;37
66;35
63;33
58;30
55;30
52;30
49;30
46;30
38;30
34;30
30;30
27;30
21;30
18;30
15;27
10;22
8;20
5;17
3;14
0;13
-4;9
-7;8
-11;6
-15;4
-24;1
-28;0
-31;-1
-35;-5
-37;-7
-39;-10
-42;-17
-42;-20
-42;-23
-42;-26
-42;-31
-42;-34
-42;-36
-42;-39
-42;-41
-42;-46
-43;-48
-47;-52
-47;-52
-51;-56
-53;-58
-55;-60
-60;-64
-63;-66
-65;-69
-70;-74
-73;-76
-75;-78
-77;-80
-81;-84
-83;-86
-85;-88
-87;-90
-89;-92
-90;-94
-94;-98
-96;-100
-96;-103
-96;-103
-96;-107
-96;-108
-96;-110
-97;-111
-100;-113
-101;-113
-104;-113
-104;-113
-107;-113
-109;-113
-113;-113
-113;-113
-116;-113
-116;-113
-116;-113
