time;x;y;fx;fy
63;120;-120;0;84
126;120;-120;0;84
189;120;-118;0;235
252;120;-112;0;235
315;120;-108;0;235
378;120;-105;0;235
441;120;-98;0;368
504;120;-95;0;368
567;120;-91;0;368
630;120;-87;0;368
693;120;-80;0;368
756;120;-76;0;500
819;120;-73;0;500
882;120;-65;0;500
945;120;-62;0;500
1008;120;-62;0;500
1071;120;-54;0;500
1134;120;-51;0;601
1197;120;-44;0;601
1260;120;-44;0;601
1323;120;-36;0;601
1386;120;-33;0;601
1449;120;-29;0;621
1512;120;-22;0;621
1575;120;-18;0;621
1638;120;-14;0;621
1701;120;-7;0;610
1764;120;-7;0;610
1827;120;0;0;610
1890;120;3;0;610
1953;120;10;0;610
2016;120;14;0;529
2079;120;17;0;529
2142;120;25;0;529
2205;120;25;0;529
2268;120;28;0;529
2331;120;32;0;529
2394;120;43;0;503
2457;120;46;0;503
2520;120;46;0;503
2583;120;54;0;503
2646;120;57;0;503
2709;120;61;0;380
2772;120;65;0;380
2835;120;65;0;380
2898;120;76;0;380
2961;120;76;0;380
3024;120;76;0;380
3087;120;87;0;283
3150;120;94;0;283
3213;120;101;0;283
3276;120;112;0;302
3339;120;112;0;302
3402;120;119;0;302
3465;120;127;0;302
3528;120;130;0;172
3591;120;130;0;172
3654;120;130;0;172
3717;120;130;0;172
3780;120;130;0;172
3843;120;130;0;0
3906;120;130;0;0
3969;120;130;0;0
4032;120;130;0;0
4095;120;130;0;0
4158;120;130;0;0
4221;120;130;0;0
4284;120;130;0;0
4347;120;130;0;-107
4410;120;130;-55;-107
4473;120;130;-55;-107
4536;120;130;-55;-107
4599;120;130;-55;-107
4662;120;127;-80;-145
4725;120;125;-80;-145
4788;120;123;-80;-145
4851;120;121;-80;-145
4914;120;117;-80;-89
4977;120;117;-95;-89
5040;120;117;-95;-89
5103;120;117;-95;-89
5166;120;117;-95;-89
5229;120;117;-95;-89
5292;120;117;-95;-81
5355;114;117;-184;-81
5418;111;117;-184;-81
5481;108;117;-184;-81
5544;105;117;-184;-81
5607;99;113;-194;-155
5670;93;109;-194;-155
5733;87;105;-194;-155
5796;81;99;-194;-204
5859;81;99;-194;-204
5922;79;95;-96;-204
5985;79;89;-96;-204
6048;79;86;-96;-204
6111;79;83;-96;-149
6174;78;79;-125;-149
6237;76;77;-125;-149
6300;75;75;-125;-149
6363;73;73;-125;-149
6426;71;70;-125;-176
6489;68;65;-170;-176
6552;65;63;-170;-176
6615;63;60;-170;-176
6678;60;58;-170;-176
6741;58;55;-170;-182
6804;53;50;-144;-182
6867;51;48;-144;-182
6930;49;45;-144;-182
6993;47;43;-144;-182
7056;45;40;-144;-194
7119;41;34;-156;-194
7182;39;31;-156;-194
7245;37;28;-156;-194
7308;34;25;-156;-194
7371;30;20;-156;-153
7434;28;18;-156;-153
7497;25;16;-201;-153
7560;19;11;-201;-153
7623;15;9;-201;-153
7686;12;7;-201;-148
7749;5;3;-240;-148
7812;1;1;-240;-148
7875;-2;0;-240;-148
7938;-6;-2;-240;-148
8001;-13;-7;-240;-198
8064;-15;-11;-169;-198
8127;-18;-14;-169;-198
8190;-20;-16;-169;-198
8253;-23;-20;-169;-198
8316;-28;-25;-169;-166
8379;-30;-27;-158;-166
8442;-32;-30;-158;-166
8505;-34;-32;-158;-166
8568;-38;-37;-158;-147
8631;-41;-39;-158;-147
8694;-43;-41;-171;-147
8757;-45;-43;-171;-147
8820;-50;-47;-171;-147
8883;-53;-50;-171;-161
8946;-55;-52;-171;-161
9009;-58;-55;-196;-161
9072;-64;-59;-196;-161
9135;-67;-62;-196;-161
9198;-70;-64;-196;-148
9261;-76;-68;-145;-148
9324;-78;-70;-145;-148
9387;-80;-72;-145;-148
9450;-84;-77;-145;-159
9513;-86;-79;-145;-159
9576;-88;-81;-145;-159
9639;-90;-83;-132;-159
9702;-92;-85;-132;-159
9765;-93;-88;-132;-159
9828;-97;-92;-132;-142
9891;-98;-94;-132;-142
9954;-100;-96;-130;-142
10017;-104;-100;-130;-142
10080;-105;-102;-130;-142
10143;-107;-104;-130;-141
10206;-110;-108;-118;-141
10269;-112;-110;-118;-141
10332;-113;-112;-118;-141
10395;-115;-114;-118;-141
10458;-116;-115;-118;-76
10521;-118;-115;-118;-76
10584;-119;-115;-70;-76
10647;-119;-115;-70;-76
10710;-119;-115;-70;-76
10773;-119;-115;-70;0
10836;-119;-115;0;0
10899;-119;-115;0;0
10962;-119;-115;0;0
11025;-119;-115;0;0
11088;-114;-115;292;0
11151;-110;-115;292;0
11214;-107;-115;292;0
11277;-103;-115;292;0
11340;-96;-115;629;0
11403;-92;-115;629;0
11466;-89;-115;629;0
11529;-85;-115;629;0
11592;-78;-115;629;0
11655;-74;-115;696;0
11718;-70;-115;696;0
11781;-63;-115;696;0
11844;-59;-115;696;0
11907;-56;-115;696;0
11970;-52;-115;696;0
12033;-45;-115;606;0
12096;-41;-115;606;0
12159;-38;-115;606;0
12222;-30;-115;606;0
12285;-27;-115;606;0
12348;-23;-115;533;0
12411;-16;-115;533;0
12474;-16;-115;533;0
12537;-9;-115;533;0
12600;-5;-115;533;0
12663;-1;-115;508;0
12726;5;-115;508;0
12789;9;-115;508;0
12852;13;-115;508;0
12915;16;-115;508;0
12978;23;-115;485;0
13041;27;-115;485;0
13104;31;-115;485;0
13167;38;-115;485;0
13230;42;-115;378;0
13293;45;-115;378;0
13356;49;-115;378;0
13419;53;-115;378;0
13482;60;-115;378;0
13545;64;-115;192;0
13608;67;-115;192;0
13671;70;-115;192;0
13734;77;-115;192;0
13797;80;-115;192;0
13860;85;-115;152;0
13923;85;-115;152;0
13986;89;-115;152;0
14049;91;-115;152;0
14112;93;-115;152;0
14175;98;-115;154;0
14238;100;-115;154;0
14301;104;-115;154;0
14364;107;-115;154;0
14427;109;-115;154;0
14490;111;-115;174;0
14553;114;-115;174;0
14616;116;-115;174;0
14679;121;-115;174;0
14742;125;-115;0;0
14805;125;-114;0;165
14868;125;-112;0;165
14931;125;-109;0;165
14994;125;-107;0;165
15057;125;-102;0;165
15120;125;-99;0;503
15183;125;-95;0;503
15246;125;-92;0;503
15309;125;-84;0;503
15372;125;-84;0;503
15435;125;-78;0;104
15498;125;-78;0;104
15561;125;-78;0;104
15624;125;-78;0;104
15687;125;-78;0;-126
15750;125;-80;0;-126
15813;125;-81;0;-126
15876;125;-85;0;-126
15939;125;-87;0;-126
16002;125;-88;0;-72
16065;125;-88;0;-72
16128;125;-88;0;-72
16191;125;-88;0;-72
16254;125;-88;0;-72
16317;125;-88;0;-72
16380;125;-88;0;-82
16443;125;-88;0;-82
16506;125;-88;0;-82
16569;125;-88;0;-82
16632;125;-88;0;-82
16695;125;-93;0;-184
16758;125;-95;0;-184
16821;125;-98;0;-184
16884;125;-103;0;-184
16947;125;-105;0;-59
17010;125;-105;0;-59
17073;125;-105;0;-59
17136;125;-105;0;-59
17199;125;-105;0;-59
17262;125;-105;0;0
17325;125;-105;0;0
17388;125;-105;0;0
17451;125;-105;0;0
17514;125;-105;0;0
17577;125;-105;-55;0
17640;125;-102;-55;136
17703;125;-100;-55;136
17766;125;-96;-55;136
17829;125;-96;-55;136
17892;125;-92;-162;111
17955;123;-90;-162;111
18018;120;-89;-162;111
18081;118;-88;-162;111
18144;113;-85;-162;111
18207;110;-83;-162;111
18270;105;-83;-188;-101
18333;102;-83;-188;-101
18396;99;-83;-188;-101
18459;96;-83;-188;-101
18522;93;-83;-188;-51
18585;90;-83;-227;-51
18648;86;-83;-227;-51
18711;78;-83;-227;-51
18774;75;-83;-227;-51
18837;67;-83;-222;68
18900;63;-83;-222;68
18963;60;-83;-222;68
19026;56;-83;-222;68
