;time;x;y;fx;fy
;63;120;-120;76;34
;126;120;-120;65;51
;189;120;-120;65;51
;252;120;-120;65;51
;315;120;-120;65;51
;378;120;-120;65;51
;441;120;-117;0;608
;504;120;-113;0;608
;567;120;-110;0;608
;630;120;-103;0;608
;693;120;-99;0;608
;756;120;-95;0;664
;819;120;-92;0;664
;882;120;-84;0;664
;945;120;-81;0;664
;1008;120;-77;0;664
;1071;120;-74;0;689
;1134;120;-66;26;689
;1197;120;-63;26;689
;1260;120;-59;26;689
;1323;120;-55;26;689
;1386;120;-48;30;665
;1449;120;-44;30;665
;1512;120;-41;30;665
;1575;120;-34;30;665
;1638;120;-30;30;669
;1701;120;-26;30;669
;1764;120;-23;30;669
;1827;120;-19;30;669
;1890;120;-12;30;669
;1953;120;-8;30;615
;2016;120;-5;0;615
;2079;120;-1;0;615
;2142;120;5;0;615
;2205;120;9;0;615
;2268;120;13;0;615
;2331;120;16;0;515
;2394;120;23;0;515
;2457;120;27;0;515
;2520;120;31;0;515
;2583;120;34;0;515
;2646;120;42;0;412
;2709;120;45;0;412
;2772;120;49;0;412
;2835;120;53;0;412
;2898;120;60;0;412
;2961;120;64;0;395
;3024;120;67;0;395
;3087;120;71;0;395
;3150;120;78;0;395
;3213;120;82;0;395
;3276;120;86;0;267
;3339;120;90;0;267
;3402;120;100;0;267
;3465;120;105;0;267
;3528;120;109;0;267
;3591;120;113;0;108
;3654;120;113;0;108
;3717;120;113;0;108
;3780;120;113;0;108
;3843;120;113;0;108
;3906;120;113;0;89
;3969;120;113;0;89
;4032;120;113;0;89
;4095;120;113;0;89
;4158;120;113;0;235
;4221;120;116;0;235
;4284;120;119;0;235
;4347;120;122;0;235
;4410;120;129;0;235
;4473;120;130;0;235
;4536;120;130;0;0
;4599;120;130;0;-52
;4662;120;130;0;-52
;4725;120;130;0;-52
;4788;120;130;0;-52
;4851;120;128;0;-170
;4914;120;125;0;-170
;4977;120;123;-105;-170
;5040;120;120;-105;-170
;5103;120;115;-105;-170
;5166;120;113;-105;-120
;5229;120;111;-105;-120
;5292;119;110;-184;-120
;5355;113;106;-184;-120
;5418;111;105;-184;-120
;5481;108;104;-184;-39
;5544;105;104;-184;-39
;5607;100;104;-150;-39
;5670;98;104;-150;-39
;5733;96;104;-150;-39
;5796;93;103;-150;-152
;5859;89;99;-101;-152
;5922;89;97;-101;-152
;5985;89;95;-101;-152
;6048;89;93;-101;-152
;6111;89;88;-101;-195
;6174;89;84;-119;-195
;6237;88;81;-119;-195
;6300;86;78;-119;-195
;6363;83;72;-119;-195
;6426;82;70;-119;-163
;6489;80;68;-119;-163
;6552;78;65;-192;-163
;6615;73;60;-192;-163
;6678;70;58;-192;-163
;6741;67;55;-192;-192
;6804;64;51;-192;-192
;6867;59;45;-148;-192
;6930;57;42;-148;-192
;6993;55;39;-148;-192
;7056;53;37;-148;-152
;7119;49;33;-155;-152
;7182;47;31;-155;-152
;7245;45;29;-155;-152
;7308;43;27;-155;-152
;7371;38;26;-155;-101
;7434;36;26;-176;-101
;7497;33;26;-176;-101
;7560;30;26;-176;-101
;7623;24;25;-176;-178
;7686;22;22;-176;-178
;7749;19;20;-168;-178
;7812;17;17;-168;-178
;7875;12;12;-168;-178
;7938;9;10;-168;-164
;8001;7;7;-168;-164
;8064;4;5;-181;-164
;8127;0;0;-181;-164
;8190;-2;-2;-181;-164
;8253;-5;-4;-181;-129
;8316;-7;-6;-181;-129
;8379;-13;-9;-215;-129
;8442;-17;-11;-215;-129
;8505;-20;-13;-215;-129
;8568;-23;-14;-215;-129
;8631;-30;-20;-215;-193
;8694;-33;-24;-197;-193
;8757;-36;-27;-197;-193
;8820;-43;-33;-197;-193
;8883;-46;-36;-197;-188
;8946;-49;-38;-197;-188
;9009;-51;-41;-134;-188
;9072;-54;-46;-134;-188
;9135;-56;-49;-134;-188
;9198;-57;-51;-134;-163
;9261;-59;-54;-134;-163
;9324;-63;-58;-121;-163
;9387;-64;-60;-121;-163
;9450;-66;-63;-121;-163
;9513;-68;-65;-121;-136
;9576;-71;-68;-125;-136
;9639;-73;-70;-125;-136
;9702;-74;-72;-125;-136
;9765;-76;-73;-125;-136
;9828;-80;-77;-125;-149
;9891;-81;-79;-122;-149
;9954;-83;-82;-122;-149
;10017;-85;-84;-122;-149
;10080;-88;-88;-122;-146
;10143;-90;-90;-122;-146
;10206;-92;-92;-112;-146
;10269;-93;-94;-112;-146
;10332;-96;-98;-112;-146
;10395;-97;-100;-112;-139
;10458;-99;-102;-112;-139
;10521;-100;-104;-114;-139
;10584;-103;-108;-114;-139
;10647;-105;-109;-114;-139
;10710;-106;-111;-114;-110
;10773;-108;-112;-114;-110
;10836;-110;-112;-102;-110
;10899;-110;-112;-102;-110
;10962;-110;-112;-102;-110
;11025;-110;-112;-102;-110
;11088;-110;-112;-102;-89
;11151;-110;-112;-74;-89
;11214;-110;-112;-74;-89
;11277;-110;-112;-74;-89
;11340;-110;-113;-74;-126
;11403;-110;-114;-74;-126
;11466;-110;-116;-69;-126
;11529;-110;-118;-69;-126
;11592;-110;-121;-69;-126
;11655;-110;-122;-69;-35
;11718;-110;-122;-69;-35
;11781;-110;-122;-44;-35
;11844;-110;-122;-44;-35
;11907;-110;-122;-44;-35
;11970;-110;-122;-44;0
;12033;-110;-122;-44;54
;12096;-110;-122;0;54
;12159;-110;-122;0;54
;12222;-110;-122;0;54
;12285;-109;-122;530;54
;12348;-101;-122;530;56
;12411;-98;-122;530;56
;12474;-94;-122;530;56
;12537;-90;-122;530;56
;12600;-83;-122;779;68
;12663;-79;-122;779;68
;12726;-76;-122;779;68
;12789;-68;-122;779;68
;12852;-65;-122;916;68
;12915;-67;-122;916;82
;12978;-71;-122;916;82
;13041;-78;-122;916;82
;13104;-82;-122;916;82
;13167;-85;-122;916;82
;13230;-89;-122;991;82
;13293;-96;-122;991;64
;13356;-100;-122;991;64
;13419;-103;-122;991;64
;13482;-107;-122;991;64
;13545;-101;-122;245;51
;13608;-96;-122;245;51
;13671;-91;-122;245;51
;13734;-82;-122;245;51
;13797;-82;-122;245;51
;13860;-78;-122;316;51
;13923;-70;-122;316;39
;13986;-67;-122;316;39
;14049;-63;-122;316;39
;14112;-56;-122;454;39
;14175;-52;-122;454;0
;14238;-48;-122;454;0
;14301;-45;-122;454;0
;14364;-37;-122;454;0
;14427;-34;-122;680;0
;14490;-30;-122;680;0
;14553;-23;-122;680;0
;14616;-19;-122;680;0
;14679;-16;-122;680;0
;14742;-12;-122;748;0
;14805;-5;-122;748;29
;14868;-1;-122;748;29
;14931;2;-122;748;29
;14994;5;-122;748;29
;15057;9;-122;716;29
;15120;16;-122;716;28
;15183;20;-122;716;28
;15246;23;-122;716;28
;15309;27;-122;716;28
;15372;34;-122;689;28
;15435;38;-122;689;28
;15498;42;-122;689;33
;15561;45;-122;689;33
;15624;53;-122;689;33
;15687;56;-122;652;33
;15750;60;-122;652;33
;15813;67;-122;652;37
;15876;71;-122;652;37
;15939;75;-122;652;37
;16002;78;-122;467;37
;16065;85;-122;467;27
;16128;89;-122;467;27
;16191;93;-122;467;27
;16254;96;-122;467;27
;16317;100;-122;195;27
;16380;106;-122;195;27
;16443;110;-122;195;27
;16506;113;-122;195;27
;16569;118;-122;94;27
;16632;118;-122;94;27
;16695;118;-122;94;56
;16758;118;-122;94;56
;16821;118;-122;94;56
;16884;118;-122;94;56
;16947;118;-122;0;56
;17010;118;-122;-39;308
;17073;118;-115;-39;308
;17136;118;-111;-39;308
;17199;118;-107;-39;308
;17262;118;-104;-39;308
;17325;116;-96;-178;308
;17388;114;-95;-178;0
;17451;111;-95;-178;0
;17514;108;-95;-178;0
;17577;105;-95;-178;0
;17640;99;-95;-196;0
;17703;96;-92;-196;343
;17766;89;-85;-196;343
;17829;86;-82;-196;343
;17892;83;-78;-196;343
;17955;79;-75;-236;343
;18018;76;-71;-236;491
;18081;69;-64;-236;491
;18144;66;-61;-236;491
;18207;62;-58;-236;491
;18270;58;-53;-288;491
;18333;49;-44;-288;380
;18396;44;-39;-288;380
;18459;39;-34;-288;380
;18522;34;-30;-288;380
;18585;25;-20;-250;358
;18648;22;-17;-250;358
;18711;18;-14;-250;358
;18774;15;-10;-250;358
;18837;8;-3;-250;358
;18900;5;0;-208;359
;18963;2;3;-208;359
;19026;-1;6;-208;359
;19089;-7;13;-208;359
;19152;-11;16;-208;359
;19215;-14;20;-217;322
;19278;-18;23;-217;322
;19341;-24;30;-217;322
;19404;-28;34;-217;322
;19467;-31;37;-217;322
;19530;-34;41;-229;227
;19593;-38;44;-229;227
;19656;-44;50;-229;227
;19719;-47;54;-229;227
;19782;-51;57;-229;227
;19845;-57;63;-188;214
;19908;-59;66;-188;214
;19971;-62;70;-188;214
;20034;-64;73;-188;214
;20097;-70;79;-188;214
;20160;-72;82;-155;181
